2121,2015,6,5,105639.1519,32813.51676,138452.6686
2122,2015,6,5,129994.4714,42401.08586,172395.5573
2123,2015,6,5,130286.4911,37429.76338,167716.2545
2124,2015,6,5,179201.6079,34944.39141,214145.9993
2125,2015,6,5,120258.1753,37618.39361,157876.5689
2126,2015,6,5,172837.9044,41307.27923,214145.1836
2127,2015,6,5,169349.2178,31539.5251,200888.7429
2128,2015,6,5,117444.3622,43100.28303,160544.6453
2129,2015,6,5,130624.9505,35529.4036,166154.3541
2130,2015,6,5,110235.4029,23941.70005,134177.103
2131,2015,6,5,146402.788,42788.08802,189190.876
2132,2015,6,5,106604.5137,34074.20694,140678.7206
2133,2015,6,5,172856.4462,31864.77825,204721.2244
2134,2015,6,5,185989.334,37276.0532,223265.3872
2135,2015,6,5,175970.8708,25527.71645,201498.5873
2136,2015,6,5,190437.2406,35305.29829,225742.5389
2137,2015,6,5,104666.0785,39448.24715,144114.3257
2138,2015,6,5,160010.4096,37862.84763,197873.2572
2139,2015,6,5,180993.6987,27749.80386,208743.5025
2140,2015,6,5,189818.0623,30206.25291,220024.3152
2141,2015,6,5,184591.2338,41049.45634,225640.6902
2142,2015,6,5,181910.1211,42510.87386,224420.995
2143,2015,6,5,180536.8656,37830.01902,218366.8846
2144,2015,6,5,122512.5509,30727.44133,153239.9923
2145,2015,6,5,104589.7677,24535.15019,129124.9179
2146,2015,6,5,152653.3423,25384.13497,178037.4772
2147,2015,6,5,148374.2375,38608.74729,186982.9848
2148,2015,6,5,109832.2478,41936.91509,151769.1629
2149,2015,6,5,113216.4944,26936.36745,140152.8619
2150,2015,6,5,135631.4313,28323.592,163955.0233
2151,2015,6,5,198943.7455,30530.51392,229474.2594
2152,2015,6,5,162095.9821,30466.91649,192562.8985
2153,2015,6,5,196389.4721,28244.78963,224634.2617
2154,2015,6,5,164450.5912,36885.55192,201336.1431
2155,2015,6,5,129654.494,31004.80582,160659.2998
2156,2015,6,5,170799.3493,42789.38447,213588.7338
2157,2015,6,5,108637.8055,34852.67932,143490.4848
2158,2015,6,5,173204.0274,24705.29936,197909.3268
2159,2015,6,5,105984.2758,26029.48426,132013.76
2160,2015,6,5,171692.4968,25949.75511,197642.2519
2161,2015,6,5,164316.933,32808.04148,197124.9745
2162,2015,6,5,146863.6626,23429.39866,170293.0612
2163,2015,6,5,178907.9831,40505.03066,219413.0138
2164,2015,6,5,168957.3276,32199.86794,201157.1955
2165,2015,6,5,119975.2152,42347.47552,162322.6907
2166,2015,6,5,117968.688,42272.78296,160241.4709
2167,2015,6,5,156428.8075,38500.56252,194929.3701
2168,2015,6,5,183293.5185,27956.76295,211250.2815
2169,2015,6,5,126407.8923,29256.88341,155664.7757
2170,2015,6,5,156965.4284,41851.86287,198817.2913
2171,2015,6,5,143558.4699,34581.4082,178139.8781
2172,2015,6,5,119348.2359,41739.55148,161087.7874
2173,2015,6,5,132719.9821,23932.44506,156652.4272
2174,2015,6,5,171833.4806,42472.38838,214305.869
2175,2015,6,5,137614.1472,29479.87729,167094.0245
2176,2015,6,5,130972.0146,24472.09056,155444.1052
2177,2015,6,5,128832.0289,39417.26166,168249.2905
2178,2015,6,5,122653.0288,39441.21857,162094.2474
2179,2015,6,5,161629.7483,35257.55061,196887.2989
2180,2015,6,5,142436.7534,43029.72263,185466.4761
2181,2015,6,5,140241.8641,28159.50048,168401.3646
2182,2015,6,5,119030.066,41349.36188,160379.4279
2183,2015,6,5,187373.554,28045.23949,215418.7934
2184,2015,6,5,187793.211,30956.09527,218749.3062
2185,2015,6,5,159679.1577,33572.15617,193251.3139
2186,2015,6,5,161593.0395,32699.24944,194292.2889
2187,2015,6,5,193171.6751,42440.19197,235611.8671
2188,2015,6,5,169916.4253,33963.43157,203879.8568
2189,2015,6,5,150035.8577,33188.94179,183224.7995
2190,2015,6,5,116709.9878,36144.47912,152854.467
2191,2015,6,5,154856.8658,31114.34167,185971.2075
2192,2015,6,5,166046.6612,24657.10492,190703.7661
2193,2015,6,5,104603.6491,33291.11439,137894.7635
2194,2015,6,5,148829.0629,36915.8949,185744.9578
2195,2015,6,5,166322.6105,38031.05236,204353.6628
2196,2015,6,5,196341.6041,40342.01221,236683.6164
2197,2015,6,5,170338.439,34978.24698,205316.686
2198,2015,6,5,124572.2701,38500.73204,163073.0022
2199,2015,6,5,156436.713,41728.13844,198164.8514
2200,2015,6,5,103906.4605,43209.46502,147115.9255
2201,2015,6,5,173735.5253,32835.59296,206571.1183
2202,2015,6,5,153695.9937,33665.62079,187361.6145
2203,2015,6,5,128176.6658,41610.22754,169786.8934
2204,2015,6,5,199456.9358,31643.92496,231100.8608
2205,2015,6,5,186433.8151,41092.14805,227525.9631
2206,2015,6,5,110853.1785,27638.82011,138491.9986
2207,2015,6,5,194728.4757,29842.69071,224571.1664
2208,2015,6,5,172857.8901,29198.55649,202056.4466
2209,2015,6,5,199846.068,32250.76501,232096.833
2210,2015,6,5,112691.1589,43345.85263,156037.0115
2211,2015,6,5,129510.0243,35589.27131,165099.2956
2212,2015,6,5,119149.9235,40116.16561,159266.0891
2213,2015,6,5,110447.3709,26506.68437,136954.0552
2214,2015,6,5,115760.4835,38389.82409,154150.3076
2215,2015,6,5,138091.2106,36792.93261,174884.1432
2216,2015,6,5,195475.4894,30113.53837,225589.0277
2217,2015,6,5,134871.5114,39807.68488,174679.1963
2218,2015,6,5,175892.3662,38062.24726,213954.6135
2219,2015,6,5,118906.5423,31311.28698,150217.8293
2220,2015,6,5,170215.066,37850.78884,208065.8548
2221,2015,6,5,183429.8144,31242.94829,214672.7627
2222,2015,6,5,111735.1091,24164.98571,135900.0949
2223,2015,6,5,184443.0762,41853.08165,226296.1578
2224,2015,6,5,142365.6951,40420.53976,182786.2349
2225,2015,6,5,156334.9134,23917.96096,180252.8743
2226,2015,6,5,170103.4613,43051.9165,213155.3779
2227,2015,6,5,197823.6137,35020.14113,232843.7548
2228,2015,6,5,196548.0278,24091.84073,220639.8685
2229,2015,6,5,195025.723,39139.97138,234165.6944
2230,2015,6,5,175936.6479,41642.48078,217579.1287
2231,2015,6,5,147898.1142,34849.82797,182747.9422
2232,2015,6,5,153833.9279,24911.03544,178744.9634
2233,2015,6,5,160489.6462,27311.7872,187801.4334
2234,2015,6,5,175200.7952,40761.8879,215962.6831
2235,2015,6,5,124921.1054,34794.02151,159715.1269
2236,2015,6,5,102162.5493,37800.37768,139962.927
2237,2015,6,5,126575.7636,25790.35203,152366.1156
2238,2015,6,5,153034.6243,26236.35354,179270.9778
2239,2015,6,5,101988.4578,42038.71986,144027.1776
2240,2015,6,5,157758.2391,33366.83283,191125.072
2241,2015,6,5,158812.2519,34819.51906,193631.771
2242,2015,6,5,155916.2581,30342.45936,186258.7174
2243,2015,6,5,122289.8775,28307.67774,150597.5553
2244,2015,6,5,151932.2912,32810.10806,184742.3992
2245,2015,6,5,103002.9113,29634.33535,132637.2466
2246,2015,6,5,135047.114,37772.39329,172819.5073
2247,2015,6,5,191092.8475,25373.0737,216465.9212
2248,2015,6,5,111568.76,35507.28075,147076.0408
2249,2015,6,5,179546.7467,41354.57197,220901.3187
2250,2015,6,5,133549.7616,32074.53102,165624.2927
2251,2015,6,5,112885.0578,24765.69071,137650.7485
2252,2015,6,5,113534.0954,33746.97925,147281.0746
2253,2015,6,5,196033.3179,35796.45044,231829.7684
2254,2015,6,5,119529.8145,30340.13907,149869.9536
2255,2015,6,5,141890.0958,43267.74853,185157.8443
2256,2015,6,5,105583.93,31493.54469,137077.4747
2257,2015,6,5,179239.3641,34049.89424,213289.2584
2258,2015,6,5,121883.1571,34448.47682,156331.634
2259,2015,6,5,149770.7699,33058.74942,182829.5193
2260,2015,6,5,186972.3212,42175.27569,229147.5969
2261,2015,6,5,105360.526,37277.63263,142638.1586
2262,2015,6,5,162407.8695,39687.42075,202095.2903
2263,2015,6,5,131141.1604,35580.51826,166721.6786
2264,2015,6,5,177462.7784,42709.05503,220171.8335
2265,2015,6,5,155355.8563,39972.22943,195328.0857
2266,2015,6,5,157684.1612,42760.95283,200445.1141
2267,2015,6,5,136665.0982,30217.19823,166882.2964
2268,2015,6,5,110260.9556,36258.66842,146519.624
2269,2015,6,5,141627.8622,27939.89024,169567.7524
2270,2015,6,5,140494.8646,42079.13932,182574.0039
2271,2015,6,5,161654.5188,26888.50641,188543.0252
2272,2015,6,5,195581.468,34514.53215,230096.0002
2273,2015,6,5,107026.763,34596.26428,141623.0273
2274,2015,6,5,174309.1202,35123.66219,209432.7824
2275,2015,6,5,111649.7645,33629.82495,145279.5895
2276,2015,6,5,167149.7355,42479.6116,209629.3471
2277,2015,6,5,181772.8457,26229.92997,208002.7756
2278,2015,6,5,107039.8,36429.88808,143469.6881
2279,2015,6,5,130622.2775,34672.50236,165294.7799
2280,2015,6,5,165541.6119,36083.59742,201625.2094
2281,2015,6,5,163984.7194,23700.39862,187685.118
2282,2015,6,5,193636.2406,36997.14497,230633.3856
2283,2015,6,5,183289.5822,35800.99592,219090.5781
2284,2015,6,5,141516.5018,29348.63487,170865.1367
2285,2015,6,5,136396.507,35935.38615,172331.8931
2286,2015,6,5,140726.1017,40039.10994,180765.2117
2287,2015,6,5,116681.4053,38361.24915,155042.6544
2288,2015,6,5,189770.6078,24042.04723,213812.655
2289,2015,6,5,137918.5732,34884.40336,172802.9765
2290,2015,6,5,190418.1694,35775.97428,226194.1437
2291,2015,6,5,127942.491,36134.71429,164077.2053
2292,2015,6,5,111664.6576,36474.73891,148139.3965
2293,2015,6,5,112951.4409,32436.7972,145388.2381
2294,2015,6,5,123312.0845,40528.99146,163841.0759
2295,2015,6,5,122544.0661,42154.29374,164698.3599
2296,2015,6,5,129041.8026,24524.54736,153566.3499
2297,2015,6,5,177516.0592,29906.63546,207422.6946
2298,2015,6,5,137907.9851,29638.00809,167545.9932
2299,2015,6,5,136213.7733,25888.0357,162101.809
2300,2015,6,5,140327.6982,43381.77071,183709.4689
2301,2015,6,5,129810.966,42320.46317,172131.4292
2302,2015,6,5,109668.7877,43290.37264,152959.1603
2303,2015,6,5,126882.065,28108.53494,154990.5999
2304,2015,6,5,163772.3567,27870.76127,191643.118
2305,2015,6,5,143621.8902,39497.24188,183119.1321
2306,2015,6,5,119892.8532,41203.09259,161095.9458
2307,2015,6,5,114655.8684,41726.827,156382.6954
2308,2015,6,5,134163.3017,36682.45903,170845.7607
2309,2015,6,5,128197.6899,37072.88316,165270.5731
2310,2015,6,5,174905.6939,30181.883,205087.5769
2311,2015,6,5,102086.9951,38099.76912,140186.7643
2312,2015,6,5,176103.456,40124.72759,216228.1836
2313,2015,6,5,184269.7267,43182.40705,227452.1338
2314,2015,6,5,145095.8699,31182.17937,176278.0492
2315,2015,6,5,188845.9717,26049.33004,214895.3018
2316,2015,6,5,152408.3775,26643.69855,179052.0761
2317,2015,6,5,119730.7082,40033.08045,159763.7887
2318,2015,6,5,191513.2504,36498.23917,228011.4895
2319,2015,6,5,126470.8855,35878.308,162349.1935
2320,2015,6,5,179235.61,25771.72817,205007.3382
2321,2015,6,5,104000.0446,23539.24563,127539.2902
2322,2015,6,5,187325.8666,31705.38711,219031.2537
2323,2015,6,5,179753.3595,33089.19359,212842.5531
2324,2015,6,5,183622.5352,30264.32971,213886.865
2325,2015,6,5,127056.504,33327.05515,160383.5592
2326,2015,6,5,174089.4746,39391.90845,213481.3831
2327,2015,6,5,105012.1068,35807.70762,140819.8144
2328,2015,6,5,173110.6943,25451.75445,198562.4488
2329,2015,6,5,132950.4935,25296.97454,158247.4681
2330,2015,6,5,136459.5559,32441.69704,168901.2529
2331,2015,6,5,157933.643,40248.24109,198181.884
2332,2015,6,5,148307.7345,38854.18557,187161.92
2333,2015,6,5,133951.3982,37659.01918,171610.4174
2334,2015,6,5,185375.7248,25244.90761,210620.6324
2335,2015,6,5,186798.6531,39055.98631,225854.6394
2336,2015,6,5,149031.5287,27426.96674,176458.4954
2337,2015,6,5,186565.2856,29318.48022,215883.7658
2338,2015,6,5,177263.3103,26412.35451,203675.6648
2339,2015,6,5,119473.94,24178.66346,143652.6034
2340,2015,6,5,175325.7722,41110.92857,216436.7007
2341,2015,6,5,198354.5834,38442.82067,236797.4041
2342,2015,6,5,137087.704,39572.01339,176659.7174
2343,2015,6,5,191678.7539,33619.59554,225298.3494
2344,2015,6,5,181777.8404,36900.75725,218678.5977
2345,2015,6,5,126968.9569,39531.27065,166500.2275
2346,2015,6,5,192607.5753,26949.84537,219557.4207
2347,2015,6,5,151713.651,41529.27022,193242.9212
2348,2015,6,5,126851.1528,39912.89568,166764.0485
2349,2015,6,5,121697.9614,43035.09691,164733.0583
2350,2015,6,5,162592.1979,32778.4301,195370.628
2351,2015,6,5,117161.8154,38015.27717,155177.0925
2352,2015,6,5,175578.5062,25694.63047,201273.1367
2353,2015,6,5,110176.138,27910.95537,138087.0934
2354,2015,6,5,138535.2734,28172.39507,166707.6685
2355,2015,6,5,133700.5384,30194.51984,163895.0582
2356,2015,6,5,158242.6793,35955.56079,194198.2401
2357,2015,6,5,123073.5382,38433.72011,161507.2583
2358,2015,6,5,164941.64,34908.79623,199850.4362
2359,2015,6,5,179860.2755,23641.23837,203501.5139
2360,2015,6,5,128180.4438,28195.49958,156375.9434
2361,2015,6,5,131637.4095,34186.636,165824.0455
2362,2015,6,5,196072.351,41798.72231,237871.0733
2363,2015,6,5,192216.4705,32928.82213,225145.2927
2364,2015,6,5,159056.7701,28995.80375,188052.5739
2365,2015,6,5,132707.8475,30660.89884,163368.7463
2366,2015,6,5,106040.705,28808.34779,134849.0528
2367,2015,6,5,171351.7648,41137.83742,212489.6023
2368,2015,6,5,153970.388,32948.12306,186918.511
2369,2015,6,5,196560.2968,40117.93366,236678.2305
2370,2015,6,5,113271.5076,25883.03665,139154.5443
2371,2015,6,5,148453.2984,26493.71275,174947.0112
2372,2015,6,5,185724.8585,25738.75565,211463.6141
2373,2015,6,5,111850.615,40417.41505,152268.0301
2374,2015,6,5,124051.1393,29786.02011,153837.1594
2375,2015,6,5,143391.3146,40386.45787,183777.7725
2376,2015,6,5,109138.1038,26159.5904,135297.6942
2377,2015,6,5,187691.493,39462.51255,227154.0056
2378,2015,6,5,107684.8337,35498.59329,143183.427
2379,2015,6,5,108562.1063,27869.67062,136431.7769
2380,2015,6,5,168818.5722,34021.23143,202839.8037
2381,2015,6,5,131857.5562,26489.80792,158347.3641
2382,2015,6,5,177220.1234,29599.91654,206820.0399
2383,2015,6,5,167903.5131,24215.41517,192118.9282
2384,2015,6,5,179117.549,29613.49296,208731.0419
2385,2015,6,5,156454.6858,30341.53496,186796.2207
2386,2015,6,5,111456.3316,42078.23742,153534.5691
2387,2015,6,5,134413.9993,31664.15079,166078.1501
2388,2015,6,5,131472.1046,37382.09949,168854.2041
2389,2015,6,5,155033.7287,30887.68814,185921.4169
2390,2015,6,5,126762.7696,37938.95901,164701.7286
2391,2015,6,5,142141.4401,31238.69828,173380.1384
2392,2015,6,5,178385.1033,42035.14798,220420.2513
2393,2015,6,5,183994.0947,27428.65695,211422.7516
2394,2015,6,5,133771.7188,33092.62682,166864.3456
2395,2015,6,5,198532.7858,29695.07866,228227.8644
2396,2015,6,5,109519.6971,39338.54122,148858.2383
2397,2015,6,5,108541.8389,28891.5996,137433.4385
2398,2015,6,5,131485.7479,24559.52157,156045.2695
2399,2015,6,5,111507.7568,28129.52424,139637.2811
2400,2015,6,5,128014.8824,30114.60245,158129.4848
2401,2015,6,5,169468.5249,31471.3967,200939.9216
2402,2015,6,5,157325.4767,32646.75273,189972.2294
2403,2015,6,5,139102.2746,32106.22103,171208.4957
2404,2015,6,5,144137.7978,41434.51659,185572.3144
2405,2015,6,5,175163.3024,25653.69775,200817.0001
2406,2015,6,5,138599.0526,27104.159,165703.2115
2407,2015,6,5,100313.997,39901.66724,140215.6642
2408,2015,6,5,110674.8348,34945.97541,145620.8102
2409,2015,6,5,195606.6,41155.32087,236761.9209
2410,2015,6,5,117135.0039,29839.43004,146974.4339
2411,2015,6,5,154483.5686,39068.39611,193551.9647
2412,2015,6,5,181818.2889,33822.23731,215640.5262
2413,2015,6,5,100934.984,26143.47966,127078.4637
2414,2015,6,5,172350.5573,35871.88003,208222.4373
2415,2015,6,5,196892.0898,32117.90382,229009.9937
2416,2015,6,5,116316.7172,38589.07864,154905.7959
2417,2015,6,5,189785.626,43270.19382,233055.8198
2418,2015,6,5,110972.9513,23792.78685,134765.7382
2419,2015,6,5,155507.2187,38162.42037,193669.6391
2420,2015,6,5,191535.7316,31907.79048,223443.522
2421,2015,6,5,168226.9436,43049.68728,211276.6309
2422,2015,6,5,115177.8783,27964.48466,143142.3629
2423,2015,6,5,176679.1961,32198.7436,208877.9397
2424,2015,6,5,110846.1028,25045.75815,135891.861
2425,2015,6,5,149551.958,32945.78953,182497.7475
2426,2015,6,5,137043.229,28255.99864,165299.2276
2427,2015,6,5,155560.2842,32330.35986,187890.6441
2428,2015,6,5,134384.3151,30225.18159,164609.4967
2429,2015,6,5,142202.0286,31237.96271,173439.9913
2430,2015,6,5,154298.6827,24445.23003,178743.9127
2431,2015,6,5,194544.1621,24044.48104,218588.6431
2432,2015,6,5,135523.9878,29101.78949,164625.7773
2433,2015,6,5,104305.4716,26351.20451,130656.6761
2434,2015,6,5,188108.724,42819.71396,230928.438
2435,2015,6,5,158276.0951,24356.52976,182632.6249
2436,2015,6,5,160391.6822,29554.42063,189946.1028
2437,2015,6,5,117430.4652,42410.10769,159840.5729
2438,2015,6,5,139778.8333,30838.47052,170617.3038
2439,2015,6,5,126193.9937,38548.38385,164742.3776
2440,2015,6,5,171260.9109,38423.29746,209684.2084
2441,2015,6,5,106800.2424,26802.60064,133602.8431
2442,2015,6,5,100387.6787,38974.1523,139361.831
2443,2015,6,5,105925.3502,34491.59838,140416.9486
2444,2015,6,5,113270.4146,24187.28228,137457.6969
2445,2015,6,5,188120.4376,27256.7291,215377.1667
2446,2015,6,5,178953.4,23943.77141,202897.1714
2447,2015,6,5,102976.8514,33935.08171,136911.9331
2448,2015,6,5,108411.0013,33669.45927,142080.4606
2449,2015,6,5,187993.6696,42406.28897,230399.9585
2450,2015,6,5,103069.5181,34293.16929,137362.6874
2451,2015,6,5,151604.4406,39007.52765,190611.9683
2452,2015,6,5,178401.4226,37646.17576,216047.5983
2453,2015,6,5,114936.4624,28856.17218,143792.6346
2454,2015,6,5,191632.7082,37986.80763,229619.5158
2455,2015,6,5,184049.1622,38747.89938,222797.0616
2456,2015,6,5,136359.5837,28626.56418,164986.1479
2457,2015,6,5,135483.7656,26739.9535,162223.7191
2458,2015,6,5,174538.8271,39668.24006,214207.0672
2459,2015,6,5,101087.6259,39487.73218,140575.358
2460,2015,6,5,107902.2191,41308.94124,149211.1603
2461,2015,6,5,140183.6097,26729.48709,166913.0968
2462,2015,6,5,118144.4739,23935.3461,142079.82
2463,2015,6,5,117227.1745,30450.94046,147678.1149
2464,2015,6,5,115152.0235,39110.65064,154262.6741
2465,2015,6,5,119240.0977,23608.94097,142849.0386
2466,2015,6,5,107143.8145,37496.01383,144639.8283
2467,2015,6,5,156428.9566,39108.90148,195537.8581
2468,2015,6,5,111197.9834,30530.30213,141728.2856
2469,2015,6,5,190307.3355,29254.56589,219561.9013
2470,2015,6,5,105501.5058,31874.16083,137375.6667
2471,2015,6,5,133227.4152,37024.06911,170251.4843
2472,2015,6,5,163726.5376,36629.87753,200356.4152
2473,2015,6,5,151260.4477,24577.8061,175838.2538
2474,2015,6,5,105317.7615,29194.72929,134512.4907
2475,2015,6,5,175845.577,25468.52228,201314.0993
2476,2015,6,5,194780.9466,30877.35473,225658.3013
2477,2015,6,5,125944.1821,29991.9387,155936.1208
2478,2015,6,5,149068.8604,31013.48193,180082.3423
2479,2015,6,5,197063.5895,25478.55085,222542.1403
2480,2015,6,5,104942.4861,30485.30997,135427.7961
2481,2015,6,5,102877.7305,38419.59967,141297.3302
2482,2015,6,5,180618.3377,43045.49345,223663.8311
2483,2015,6,5,106189.8621,26382.26945,132572.1315
2484,2015,6,5,126471.4502,29873.84785,156345.298
2485,2015,6,5,131363.1213,31178.02672,162541.148
2486,2015,6,5,182902.1129,35283.30742,218185.4203
2487,2015,6,5,194718.5849,41964.47157,236683.0565
2488,2015,6,5,199122.5073,33867.34889,232989.8562
2489,2015,6,5,136362.953,41456.50321,177819.4562
2490,2015,6,5,144812.2735,36493.5643,181305.8378
2491,2015,6,5,181209.5685,34005.09977,215214.6682
2492,2015,6,5,116049.224,29816.03444,145865.2584
2493,2015,6,5,196055.5566,40351.65201,236407.2086
2494,2015,6,5,199407.9649,31911.71859,231319.6835
2495,2015,6,5,181587.975,34853.10094,216441.0759
2496,2015,6,5,194607.6903,43099.73637,237707.4267
2497,2015,6,5,192652.1125,30659.07115,223311.1837
2498,2015,6,5,108544.2512,42342.34051,150886.5917
2499,2015,6,5,199259.7357,35812.43525,235072.171
2500,2015,6,5,147605.658,38621.46708,186227.125
2501,2015,6,5,141701.2287,33392.99169,175094.2204
2502,2015,6,5,156281.3293,30467.24036,186748.5697
2503,2015,6,5,187544.3603,27235.66708,214780.0274
2504,2015,6,5,174486.3765,37467.39173,211953.7682
